task,num_simulations,num_observation,algorithm,C2ST,MMD,MEDDIST,NLTP,RT,KSD,folder
bernoulli_glm,10³,3,SNRE,0.67365,0.035660625,10.733165,,11.40858154296875,11.206674723582406,469577a5-c9be-4389-ba7e-9b4bd1e7fa4d
bernoulli_glm,10³,1,NLE,0.68385,0.012865305,9.455332,,10.783920288085938,10.560271170398352,1f8a690d-e45e-4254-a1c8-d7f62d9c8bda
two_moons,10⁴,4,NLE,0.6494,0.019494295,0.10098271,,7.941975402832031,inf,3c92fc3a-86fc-4526-9a32-39f28e612c43
sir,10⁵,3,SMC-ABC,0.5842,0.011898994,19.39072,,4.860865783691406,13.429660706658359,3f247e08-2f20-461a-8b0e-5626169e1ead
gaussian_linear,10⁴,3,REJ-ABC,0.86185,0.0729745,1.7086384,,0.0189607302347819,12.25145677765722,e7595d0b-de04-49b6-8762-0d793b32c543
gaussian_linear,10⁵,3,NLE,0.51065,0.0005880594000000001,1.4028313,,25.13834635416667,7.981570547109555,b4e37ed9-917d-4d54-9502-e8fe6bcc5062
lotka_volterra,10⁵,3,NLE,0.9383,0.48684457,17.341919,,,20.640796203335768,c66d6929-020d-49c4-965d-1753d3e8f679
bernoulli_glm,10⁴,1,SNLE,0.5424,0.0097539425,9.240608,,28.551837158203124,10.73332531148408,a4206b32-f1c5-4734-9a98-8686399a4247
bernoulli_glm_raw,10⁴,2,NRE,0.88705,0.2342388,4.472136,,6.105364481608072,10.890883379581346,0e2e8218-8c5e-4deb-8c4f-7012069cf887
sir,10⁵,5,SNRE,0.5512,0.0025656223,24.207438,,85.0168212890625,14.055411713035705,7a52ed9f-4be1-4fa6-9703-a8ac1317118d
bernoulli_glm_raw,10⁴,5,SNRE,0.8257,0.14879620000000002,5.477226,,15.472224934895833,12.185192565990741,b48a91ee-8b03-4f3a-b288-b1c2e1bee320
bernoulli_glm_raw,10⁵,7,SMC-ABC,0.9732,0.37282583,5.0,,0.4042963663736979,9.46947866937199,9b8a4ae1-bb78-42dd-8d02-6bf281f309f7
sir,10⁵,6,NPE,0.55855,0.0008722544000000001,24.186773,-9.550501823425293,37.69469807942709,14.432352392373142,38215185-6dab-4023-8c10-15b657e1994a
gaussian_linear,10³,5,NLE,0.5688,0.0043269396,1.3451030000000002,,10.64786885579427,9.718185999962042,36619e0d-5944-4b93-b9d4-136be9c2fa75
gaussian_linear,10⁵,6,NPE,0.5056,0.00033688545,1.3221438,-0.6657371520996094,23.813486735026046,7.536239717356062,8601969e-5ade-4349-ab65-552115600f9f
slcp_distractors,10³,5,SMC-ABC,0.9815,0.10587168,896.3635,,0.05443832476933797,,6746faa2-f7c0-49ad-98d8-a19343b8191e
bernoulli_glm_raw,10³,7,SNPE,0.86,0.08097541,4.7958317,,6.788899739583332,11.566507463275721,037eb050-f97e-4afc-9c6d-0bb2bbb9fab3
gaussian_mixture,10³,5,SNPE,0.69765,0.022408009,1.2033324,,2.4583885192871096,9.155798226836307,17f25bd0-a713-41e4-a493-ef6ebe6adbd0
bernoulli_glm_raw,10⁴,8,SMC-ABC,0.88345,0.10125071,3.8729835,,0.06172049840291341,10.880897202865533,20c8305b-545a-4210-b3b3-7276ee0eb32c
gaussian_mixture,10³,10,SNRE,0.7359,0.025880337000000003,0.72859967,,3.172254180908203,8.953808417475496,478f994f-6cd6-4021-8f39-4cd6a49e9090
gaussian_linear_uniform,10⁵,10,NPE,0.5156,0.0004647970200000001,1.3468103,-1.877637505531311,35.43154296875,3.5315158893282663,668fcff9-1227-4d73-bfa5-33b4a11d80e8
slcp,10⁵,10,NRE,0.9267,0.15654331,2.579111,,184.48644205729167,30.664954352097702,0a61890c-ede4-401b-9758-bbfc359f3319
gaussian_linear_uniform,10⁴,2,SMC-ABC,0.95865,0.13915801,1.3454928,,0.03912766377131145,9.110335157726457,25efbb49-9a0b-4abe-ab37-1304a1d3ceb7
slcp,10⁴,8,SNRE,0.94255,0.13634598,24.079979,,9.593441772460938,37.42227570263777,b43772f0-759a-4e7e-858b-08d949975b14
bernoulli_glm_raw,10³,1,SNLE,0.9974,0.9295019,3.1622777,,38.99642740885417,12.849310941386154,5a3291fa-6099-4b5d-9cd2-57d1499d0092
sir,10⁴,9,SNRE,0.54295,0.0022176504,27.276363,,7.171466064453125,13.500994396931643,d1709c27-4cbc-4968-8aeb-58d417713cca
slcp_distractors,10⁴,4,SNPE,0.96705,0.12178773,568.73114,,28.669576009114586,,94963dff-21e3-46e8-9b55-96a42451590d
lotka_volterra,10⁵,9,SNLE,0.6621,0.005828619,28.930504,,,19.49753299083791,7dc7ccbb-20fc-4445-a889-b40905009f7e
two_moons,10³,3,NLE,0.7674,0.0024040937,0.09920274,,2.9245694478352866,inf,a207e76c-a09e-4b84-95f4-d93259402029
slcp_distractors,10³,4,SNRE,0.9921,0.3618316,571.6872,,7.497394816080729,,b79820d3-c849-421f-80d8-553d41fe8749
gaussian_linear_uniform,10⁵,7,SNPE,0.51445,0.0004286766000000001,1.3264165,,477.89059244791673,3.5445893940202144,1555f3e5-9afe-4cb3-bd3f-3212ecf25773
gaussian_linear,10⁴,3,NLE,0.54615,0.0042796135,1.451575,,13.95929667154948,9.661187557604087,f6f146e6-4845-4df1-b9eb-1edef45c8a0f
bernoulli_glm_raw,10⁴,10,SNRE,0.68485,0.04455459,5.477226,,15.74933573404948,11.953357379391052,7d5b32a3-bed0-4932-98db-27fee84d3e62
gaussian_linear,10⁵,1,SNLE,0.5115,0.0013136864000000002,1.4414256,,83.09493001302083,8.34582757453262,c5de0124-ed0c-4b05-9d4b-7e5a3825fd54
gaussian_mixture,10³,8,NLE,0.8192,0.06033057,1.2011745,,3.1594571431477863,10.094604606953306,34e9fb6c-995e-4cb1-8c51-a63d1d319231
gaussian_linear_uniform,10³,6,SNPE,0.65975,0.024100184,1.3635645,,3.730152130126953,6.502985079369126,592a4878-6931-4cc4-b6cb-f32a02912bfa
gaussian_mixture,10⁴,2,SNPE,0.55375,0.00027894974,1.0141101,,14.636595662434894,9.595138175062107,ce149af3-1623-4fc7-ac70-36f6e13b9e52
bernoulli_glm,10³,4,SMC-ABC,0.9868,0.34619190000000005,21.781479,,0.022362689177195232,10.5385338458558,72d8e027-30e4-470e-8c8b-33c22f3f016a
slcp,10⁵,9,NPE,0.7988,0.004586816,10.237989,4.0604467391967765,92.97959798177084,15.099396015353165,28d2a9c1-5892-4f63-a5db-a2892bdbc3bb
slcp_distractors,10⁵,9,NLE,0.9242,0.17429996,711.2683,,198.92947591145835,,1fa600b1-9af1-427f-86cc-4ba84c5da398
sir,10³,10,NLE,0.99675,1.0612332,36.379936,,4.703630574544271,16.5693782552651,8076d3c2-9b3f-426f-acc5-c1a2df7c6347
two_moons,10³,9,NPE,0.71885,0.008545101,0.09347976,-2.281940460205078,0.4485960642496745,inf,8cb1461f-71a2-410d-886f-98c5e54ed8aa
gaussian_mixture,10⁵,6,NPE,0.5374,-0.002028942,0.91884786,4.34417724609375,17.53790283203125,8.636695920884565,aad03259-2a4d-4598-9100-c3b973ea9ddb
slcp_distractors,10⁴,6,REJ-ABC,0.9774,0.1802805,348.37363,,0.20905009905497232,,d22f2c9a-9af3-4463-ae89-d63f650632cf
bernoulli_glm_raw,10³,4,SNRE,0.8744,0.11351168,3.6055512,,11.694980875651042,11.408086591011488,b1a38d59-84ba-4382-8d79-c10281ad12ea
slcp_distractors,10⁴,9,SMC-ABC,0.9747,0.21308619,712.9997599999998,,0.2237946351369222,,2d154bec-bc58-4e06-a49d-bf45af89bb95
bernoulli_glm_raw,10⁴,10,REJ-ABC,0.99545,0.513496,5.8309517,,0.05543294747670492,9.026486401636118,00773ab2-691f-4803-8d99-477aa1f87644
sir,10³,9,SNLE,0.7425,0.087629974,36.60601,,7.960766092936198,16.80287673310594,1582bc3a-30b8-4dc1-8d0d-4724846fbe94
bernoulli_glm_raw,10³,9,NRE,0.89225,0.27813852,4.0,,4.9734349568684895,9.856957474945851,0e951f61-b8e3-4843-ac06-1f4ee348d8a2
slcp,10⁴,7,SNRE,0.96175,0.110072255,29.302986,,10.231549072265627,31.128761856111442,ba66dccf-3bf6-4361-bce8-989c22667960
lotka_volterra,10³,1,NPE,0.99945,0.5586918000000001,54.293808,-4.150440692901611,,20.605227856294317,16272090-de8e-4508-a2f0-031a64e110d0
slcp_distractors,10⁴,10,NPE,0.94225,0.13065463,349.2359600000001,6.398344993591309,7.090130615234375,,699d4681-0771-4ee3-8fdc-8090808c5101
bernoulli_glm_raw,10⁵,6,NRE,0.8003,0.1673441,4.8989797,,68.18571370442709,10.643570870095006,d3c791aa-b814-4a7d-9117-451e4e09d634
bernoulli_glm_raw,10⁵,3,SMC-ABC,0.9255,0.15904820000000006,4.358899,,0.39370336532592776,10.042751544867784,3560156f-810e-445b-95cc-5daa055d66d4
bernoulli_glm_raw,10⁴,2,SNRE,0.6974,0.049238443,4.358899,,16.061685180664064,12.49199612255908,559e0728-19ca-4e5e-a068-c62ad54ad766
bernoulli_glm,10⁴,3,SNRE,0.63325,0.060640335,11.125227,,15.278556315104167,11.396607917461335,29f1312c-ecfc-4461-b0eb-0b6112b968c9
bernoulli_glm_raw,10⁴,9,REJ-ABC,0.97725,0.25038546,4.2426405,,0.05461651086807251,10.182092338295755,10096bb3-e8f9-4e49-b9ba-1510e5e4745c
two_moons,10³,5,SMC-ABC,0.9541,0.0007996559,0.20319417,,0.023982477188110352,,3f3492f1-f5b1-4ced-80dd-b2c53691caeb
gaussian_mixture,10⁴,8,SNPE,0.67475,0.039465547,1.2294319,,12.735952758789065,10.762816491239224,f0cffebe-2385-426d-9cdb-f2e5bcd810a4
bernoulli_glm_raw,10⁴,8,SNRE,0.6093,0.011815548,3.7416575,,17.015445963541666,11.510186878463026,28ed3d9a-7460-41cc-a492-62308f8169c7
two_moons,10⁵,5,NPE,0.5243,0.006043434,0.094861016,-4.886851787567139,33.08263956705729,inf,202a0a80-d566-411a-8178-28799264adc9
sir,10⁴,4,SNPE,0.55995,0.010483861,25.41653,,13.235152180989585,13.224040409358008,3804533a-04c2-48f7-ad5d-eb313e967f03
sir,10⁴,10,SMC-ABC,0.61475,0.029163718,22.792542,,0.8558863957722982,13.915142748048286,8b6dde58-b196-4915-89ef-2e92842b25fe
slcp_distractors,10⁴,8,SNPE,0.90265,0.0060195923,426.29095,,120.45069173177085,,ac428a2f-7ad5-4ec9-9a3f-fe08d88e486f
gaussian_mixture,10³,4,NPE,0.7348,0.108021796,1.4176407,1.5449910163879397,0.2520777225494385,9.467015329137226,a87268d6-0e2d-436e-98fa-3f2f69c638ec
slcp_distractors,10⁵,10,NLE,0.82945,0.14294338,351.04962,,173.28834635416663,,8c45e7b3-5efc-4fd8-964c-ac39ecc70cbe
bernoulli_glm_raw,10⁴,4,SNLE,0.9867,0.7636219,3.3166248999999994,,48.14009602864584,12.068397766222954,2e1d33d1-09af-43ce-811a-05e2d3fdf028
sir,10⁵,10,SNPE,0.62705,0.03772247,21.954498,,351.07845052083326,12.893409478667119,8f341b1b-bf99-4af2-99c8-6e6b40389ab6
gaussian_linear_uniform,10³,5,NPE,0.6609,0.027252316,1.4358063,3.781218528747559,0.3631916681925456,6.201128617036697,7cc17e87-e18a-4fb4-a0a0-2da4f15dcd7b
bernoulli_glm,10⁴,4,SNLE,0.60015,0.022532105,10.616993,,28.072621663411454,12.12725998520479,e6858c94-4e05-46e6-b99f-4a43bbf493a5
gaussian_linear,10³,1,SNLE,0.6447,0.018086553,1.4793691999999998,,23.25130615234375,11.178503784520949,d3425513-7abc-45fa-9f34-64980d8b6214
bernoulli_glm,10⁴,4,SNRE,0.6104,0.069342494,10.668215,,16.221265665690105,12.215323177125507,2c3baa77-dcb2-4198-a72b-5ef639cad302
sir,10³,5,REJ-ABC,0.9622,0.4971416,85.10876,,0.4606269200642904,18.551788652309753,34d4abc4-fac2-45fb-b01e-eece3ec722b3
lotka_volterra,10³,5,SNRE,0.9836,0.5710119,18.442667,,5.768185424804687,21.18415328983536,d21fca10-68c8-452a-93e2-f1c2bc330e65
sir,10⁵,8,SNPE,0.52265,-4.0769577e-05,21.702534,,312.03831380208334,12.72817002371422,fb0ccf67-27a7-4483-91a1-f89c8e05ec19
gaussian_linear,10⁴,8,SNPE,0.564,0.0039634705,1.51021,,21.600341796875,9.748321115335306,ac44e560-eaee-4e5f-b763-f422746b1e9e
lotka_volterra,10⁵,6,SNRE,0.9677,0.6182403000000001,24.334215,,175.82825520833333,20.487366272531,d717417c-9bbf-4dfb-8d97-a64c9df56b6e
bernoulli_glm,10⁵,8,SNRE,0.53145,0.005479336,10.245698,,114.18001302083331,11.507017849320762,93ead9f6-015a-4700-82f7-2fd15cbe7d49
gaussian_linear,10⁵,9,SNLE,0.5135,0.0006707907000000001,1.3867518,,82.36512044270833,7.963385951157623,c76a2ec6-69f2-41b0-af47-eb458d4fa7d9
slcp_distractors,10³,2,SNLE,0.99775,0.51886094,380.3792,,24.87269897460937,,319eace9-26cf-4b2c-b943-bea0999cd73c
lotka_volterra,10⁵,6,SNLE,0.90505,0.2722876,25.900969,,101.33299153645834,21.26126841890544,ea89d996-3e22-49ef-a9fd-82ec08145075
bernoulli_glm_raw,10⁵,10,REJ-ABC,0.99125,0.48030555,5.656854,,0.3559815724690755,9.526599624259138,5e23c462-876d-4220-abe2-dca4290cd343
slcp,10⁵,8,SNLE,0.5712,-0.0009226799,24.524313,,71.5546630859375,9.389378962395087,597b7b9b-ee14-45ee-9c2a-46a9d8dbb438
slcp_distractors,10⁵,2,NRE,0.88685,0.051888704,381.10898,,137.57210286458334,,b22db340-6aff-4d95-9d3a-404d8e121c00
sir,10³,7,NPE,0.65175,0.03522569,23.515951,-9.194236755371094,0.7475221633911133,16.203938979378073,973d4e90-fcd3-48ad-9977-0d92b064d128
gaussian_linear_uniform,10⁴,1,NRE,0.67385,0.022431612000000004,1.3984575,,6.171977742513021,5.704179629113262,aa78c298-ffed-44d0-813f-57e0cacce8d0
lotka_volterra,10⁴,7,SNRE,0.7877,0.06378281,12.245857,,11.215964762369792,19.18733100304048,b8dc6e46-2071-4d44-82a2-67d11c3868b5
gaussian_mixture,10³,1,NLE,0.9222,0.4928176,7.1576309999999985,,2.9234954833984377,14.04136491173123,9af1a3ee-486a-45b2-a32e-83b94c553db5
lotka_volterra,10³,1,NRE,0.99965,0.55914724,38.63213,,,20.017326848959698,e3f44a0d-cd2e-4d94-8248-50f8b58152da
bernoulli_glm_raw,10⁴,8,REJ-ABC,0.97875,0.2651047,4.472136,,0.05617738167444865,10.066272166736596,9172a794-f87e-4943-99dd-155b344d0a53
gaussian_mixture,10⁴,3,NLE,0.6842,0.0052844286,1.1145864,,7.4761184692382825,9.12833032201994,12811f31-2d3e-4248-878b-3f7c3a19b28e
gaussian_linear,10³,2,SNPE,0.6094,0.0126127,1.4388496000000002,,3.373449452718099,10.917727161606717,690a1424-9bfe-441c-8642-316f03cf7a5c
gaussian_linear,10³,4,NRE,0.6929,0.051193833,1.7134513999999998,,4.916979471842448,12.257380589810412,34e1d724-3dc5-4d5c-a76e-4edb5eecd388
slcp,10⁴,1,SNRE,0.94055,0.06267226,19.049427,,9.849245198567708,35.4964577915815,828fcbb4-11e1-49ca-8443-0d71622fe99c
lotka_volterra,10⁴,6,SMC-ABC,0.99525,0.51688445,37.44896,,2.6181256612141928,19.52729195576501,3198d478-cfee-4f27-afe4-420d0613d0c6
gaussian_linear,10³,10,SNLE,0.6418,0.0123871565,1.4666839,,23.36197509765625,10.921494393277657,eb65edff-a05e-4408-a3fe-1424393467f1
two_moons,10⁵,10,SNPE,0.5175,-0.003524065,0.090033844,,406.85771484375,,70180b2b-cc99-41c4-a542-7fd017d97860
slcp,10³,6,SNPE,0.94965,0.11792934,9.336096,,2.7566579182942714,37.605924595313844,21f57917-0761-4dde-8fae-4f23bace60aa
two_moons,10⁴,6,SNLE,0.5528,-0.0075428486,0.09237383,,8.705752563476562,inf,530e19cf-0260-4485-b0a1-6b2d07f17474
slcp,10⁴,4,REJ-ABC,0.9845,0.12232828,3.373754,,0.01785067319869995,32.83718498011935,0f753350-2b71-4382-b0c1-c643c5e54a57
sir,10⁴,3,SNLE,0.64425,0.008017659,17.262676000000006,,11.214586385091145,14.778174898392693,178cf227-f94a-47dd-b980-64a18613fde7
gaussian_mixture,10⁵,9,SNRE,0.5372,-0.0017952919,0.5963513,,87.86385904947916,9.424964536148764,3232a45b-779a-440c-94f1-2394adc729eb
two_moons,10⁴,8,SNLE,0.6166,0.0008714199000000001,0.09211701,,9.002744547526042,inf,72c18b9b-279a-4c04-9a75-95c5337d9d16
slcp_distractors,10⁵,9,SNRE,0.80345,0.054352164,711.83435,,130.70432942708334,,77362367-5e6f-44c9-bade-1d3e1ae503ee
gaussian_linear,10⁵,8,NRE,0.61425,0.030381203,1.6905462,,55.30665283203125,11.726510519054447,f98cd7ab-53a2-4add-af04-2341e07ad402
slcp,10³,10,SNPE,0.9425,0.17809331,5.818946,,2.4374923706054688,34.239200807512496,3137c374-81d4-4ea3-af18-b7926c62356f
sir,10⁵,5,SMC-ABC,0.58915,0.024290562,24.494898000000006,,5.14388173421224,14.65216093454365,60b23011-dcb0-44a0-a9d3-25ef954b81f7
bernoulli_glm_raw,10³,2,SNRE,0.87725,0.3320291,4.358899,,11.795358276367187,11.26921000553921,cafa3e76-9145-4c76-98d2-2bc3a06640ba
slcp_distractors,10⁴,9,NRE,0.98715,0.3945229,711.1729,,5.4199259440104175,,e472033f-af98-4869-8420-facf409f03b1
gaussian_linear,10⁵,6,REJ-ABC,0.7807,0.022886395,1.4727226,,0.02039254506429037,11.05451667501825,d950ecd9-e6e7-45ee-8851-59c13455e719
sir,10⁵,5,NRE,0.60915,0.0078119040000000015,24.929901,,82.76437174479166,15.687108098544664,7fe2e04d-440a-4d27-9830-b23da49d1722
gaussian_mixture,10⁴,3,SNLE,0.63575,0.0055248737,1.011301,,9.850033569335938,8.874788415767021,9f050cbb-c8bb-45b4-ae07-c6d1abfb35be
gaussian_mixture,10⁵,3,SNRE,0.5635,0.00087571144,0.98040515,,88.42002766927084,9.941546148384905,67e316df-d27c-4d52-9e9e-62579c326afc
slcp,10³,8,SMC-ABC,0.9905,0.2858715,26.607689,,0.01735711495081584,39.81625585244331,cd45c712-2505-4ad8-aa44-b2e9c66f4879
bernoulli_glm,10⁴,10,NLE,0.58935,0.015059471,15.008015,,14.619625854492188,12.122884604812107,25a69cc1-f034-45fc-a14a-62d7f91157d7
slcp_distractors,10³,5,SNLE,0.9972,0.6322083000000001,898.4617,,25.48139038085937,,82c324f0-ef84-408a-914f-45fc99155258
bernoulli_glm,10⁴,5,SNLE,0.54675,0.010500431,15.544448,,28.0931884765625,12.635024436135184,33607bd9-413e-43ea-b633-061f92cf5a5f
bernoulli_glm_raw,10⁴,7,NRE,0.79235,0.08740771,4.8989797,,6.537202962239584,11.141405592583585,894a9a68-733d-4e69-ae08-efb85ac95cc9
sir,10⁴,4,SMC-ABC,0.62175,0.029385924,25.15949,,0.8795591990152994,15.212910572394266,4a32d38c-ea5f-443a-abb1-1dd82f53bd75
two_moons,10⁵,8,SNRE,0.55915,-0.00043594837,0.08745585,,85.95183919270832,inf,29e4f502-2157-48cc-b402-d6fa3ec657d8
slcp,10⁴,2,SNPE,0.8125,0.010189176,22.623589000000006,,26.01918334960937,35.077805786769126,e2e61b10-d679-48bc-8e34-ee6a08efd02d
bernoulli_glm,10⁴,4,NLE,0.6676,0.09695256,10.570314,,14.339942423502604,12.080736437601287,e276e3aa-702e-425c-9be3-e9fe3bca297e
gaussian_linear_uniform,10⁴,4,NPE,0.53375,0.0032680035,1.3740313,1.9587459564208984,5.081904602050781,4.473812588956993,f32d0b86-2818-473c-8e0a-c64ccfb39357
gaussian_mixture,10³,2,SNLE,0.6632,0.0029742718,0.95518255,,7.270541381835938,10.325144954995148,eca7d60c-03d6-43e4-93e0-27c7237b6d29
two_moons,10⁴,9,REJ-ABC,0.8722,0.00177598,0.102048814,,0.022390850385030112,inf,5e92731a-c71c-4512-8a6d-7aba9b32dd68
sir,10³,8,NLE,0.6349,0.022199988,23.388031,,4.291600545247396,16.300577361593632,1b66651d-1a47-496e-ae7f-c3701c7158a0
lotka_volterra,10³,4,NLE,0.99995,0.59267116,581.8034,,6.6912841796875,24.567533847259554,a34618cd-aef7-4029-922b-671af970958e
slcp,10⁵,10,SNPE,0.70695,0.015372753,1.8956447,,756.6425130208332,26.269618645102888,8d84dbef-6cf7-4ca9-ad02-8ed5fda13f6b
lotka_volterra,10³,9,SNPE,0.9791,0.38341364,50.32209,,,20.85641421873165,f1742375-f86a-4e9f-8ee3-1e9f437d2416
two_moons,10⁴,9,SMC-ABC,0.7346,0.0040893555,0.09276117,,0.0351418932278951,inf,377c06c9-c244-4cc5-a54b-735989422d31
sir,10³,7,REJ-ABC,0.9719,0.47180235,105.24258,,0.4449098587036133,18.383812796873077,f2ceaa58-6c01-4291-af35-ab69e37f56b1
lotka_volterra,10⁴,9,NPE,0.99175,0.504031,84.38675,-13.22624969482422,,21.093861407790595,93f3b9d0-ba1a-49e7-b190-9ff5af61ea61
bernoulli_glm_raw,10³,2,NRE,0.8691,0.15204364,4.582576,,5.117121887207031,11.212525663950126,15264c9d-aac9-4089-be28-cebe6887d59f
slcp,10⁵,7,SNLE,0.5999,0.006422400500000001,29.113598,,77.2613525390625,12.102144270535838,afd7079b-1a81-4a9e-b5d0-0dc4fabb1766
sir,10³,1,NPE,0.9534,0.5221195,85.42833,-3.3873753547668457,0.7493801116943359,17.601985079537478,d5901694-0999-4a66-8ccc-2ca6d712f802
bernoulli_glm_raw,10⁵,1,SNRE,0.5282,0.0011070967,3.6055512,,101.26095377604166,10.829913469463987,41c0aaef-65fc-4a48-ae7f-3112ff2f69e3
bernoulli_glm_raw,10⁵,2,SNLE,0.9992,1.0719094999999998,4.1231055,,164.5998046875,13.415530539211481,b8f4203a-2f3a-4c6d-b21d-83e31eb3bc13
gaussian_linear_uniform,10³,10,NRE,0.8018,0.09835577,1.7116102,,5.226384480794271,6.3434861560574545,a60031ef-5e06-4a47-a168-421b0f3be5ab
bernoulli_glm_raw,10³,9,SNLE,0.99915,0.8270559000000001,3.6055512,,38.3346435546875,10.952703168145465,cbd583be-3ae2-4cdd-a1dd-36aa25c828c1
gaussian_linear,10³,5,SNLE,0.59375,0.006071090699999999,1.3084002,,25.779425048828124,10.255763043056117,18b6ba65-bbcf-487c-870c-28fd53f2ef50
two_moons,10³,2,NLE,0.68275,0.0067534447,0.11655408,,2.9894167582194013,inf,1776ae16-66af-4769-880f-867ab9f7d134
two_moons,10³,9,NRE,0.8141,0.0033751726000000003,0.10021634,,1.2072540283203126,inf,45327e35-92f2-432a-be96-00b310d6efaa
sir,10⁴,3,NLE,0.62315,0.043089747000000005,21.224983,,11.977020263671875,15.218609306146815,50142dfa-f695-4b03-97b7-c86ad240cf63
gaussian_linear,10⁴,3,SNLE,0.55325,0.0038255453,1.402048,,27.58946533203125,9.58156387059556,e9156a87-1348-40bd-911a-bdf4523f75dd
gaussian_linear_uniform,10³,2,SNRE,0.72665,0.037867546,1.4733117,,12.403793334960938,6.845625374796446,b6de26df-2a13-4486-8b9e-6f694dd7c984
gaussian_linear,10⁵,8,REJ-ABC,0.83275,0.07647759,1.8577851000000003,,0.021703354517618813,12.408464032480536,368e40e3-9d8b-449c-aa62-13c804b88433
bernoulli_glm_raw,10⁴,8,NRE,0.8452,0.32358354,4.1231055,,6.299385579427082,10.255716075781539,5acb54db-873c-4c08-870c-e2b76ad234d6
sir,10⁴,7,SNPE,0.6041,0.035175025,21.931713,,18.48091023763021,14.694546757683833,f98b9c18-347b-40c0-a34c-607cc450a6dd
two_moons,10⁵,9,SNLE,0.54745,0.0041640997,0.09297837,,42.42985432942708,inf,c72847fb-9f85-4406-b339-5b3e44d69cb6
two_moons,10⁵,10,SNLE,0.6126,-0.0002924204,0.094085366,,41.907405598958334,inf,0c5ba940-78b4-4219-8f05-222dd96afe3f
gaussian_linear_uniform,10⁴,10,SNPE,0.5256,0.0014556646,1.3514035,,25.29169921875,3.882265304407551,9b5c3287-11ad-4447-92a6-c3d20b7f9301
gaussian_linear_uniform,10⁴,5,SNPE,0.52635,0.0023412704,1.3396065,,24.876820882161454,4.396449991169591,5f0509bc-d06f-4803-aee6-0394b71fb609
slcp,10³,7,NRE,0.9926,0.16112232,26.527548,,2.7872451782226557,39.88696534068805,f960d387-53ef-4805-b347-ae182c5a3697
slcp,10⁴,10,SNRE,0.87735,0.03860545,1.9946351,,9.921115112304687,28.645985202153703,b6a137ff-48a7-4eda-82b9-a0955dcd4574
two_moons,10⁵,6,NPE,0.5423,-0.008228421,0.09141688,-3.5271940231323238,23.845037841796874,inf,77d3410b-6b78-41ad-9ca4-64f85a6ddeed
bernoulli_glm,10³,3,SNPE,0.83615,0.20305222,11.597294,,4.0385581970214846,12.804139069966169,ac7c35e5-11fc-4f1d-83ad-e10a6ca00f1e
gaussian_mixture,10³,9,SNPE,0.71505,0.0306651,1.1461389,,1.588939158121745,11.686175583738205,0f6438a1-8926-49bd-bb97-e710d44fa961
slcp,10⁴,1,NPE,0.9444,0.09654784,20.304745,14.54540729522705,9.741666666666667,35.071487357974675,ed9a37ae-87a8-4555-88b0-d8d51554a12b
sir,10⁵,1,NRE,0.597,0.013172865,16.703293,,144.29666341145833,13.775386819606435,2d3997ec-2af7-46bc-8b12-5af784f8076c
sir,10⁴,3,REJ-ABC,0.8469,0.30522135,34.452866,,0.8513037999471028,16.262227423009634,543087f2-a81e-41b2-a36f-4ffa28b7c26c
bernoulli_glm_raw,10³,10,NLE,0.8390000000000001,0.13399982,5.5677643,,17.777984619140625,12.608872003682055,172269fd-96d7-46b4-bffd-d0bca3163991
gaussian_mixture,10⁵,4,SNRE,0.56355,0.0033365488,1.0333884,,103.85303548177085,9.249112138214029,dec60562-81ff-4a87-bde4-c18e580ca66f
lotka_volterra,10⁵,2,SNLE,0.73405,0.026525974,14.723548999999998,,,18.744229473494805,5d3a1117-a5cf-42dc-8fd0-a557e86da225
gaussian_linear,10⁴,8,SNLE,0.54535,0.0023829937,1.5594833,,27.739776611328125,9.11111764814392,e84c211f-a08d-46e1-9d63-b12ea190f9cb
two_moons,10³,4,REJ-ABC,0.9478,0.06532323,0.20401774,,0.019271341959635417,,7c9ff36b-526e-425b-a5ad-b29714a58d4a
gaussian_mixture,10³,9,REJ-ABC,0.8279,0.3810097,2.8596559,,0.021125670274098715,11.154835234271214,117e830b-2468-4cc8-9cb7-0520291e6afd
gaussian_mixture,10⁵,9,SNLE,0.6266,0.01086092,0.98559725,,41.83924560546875,10.857241685163435,01f4d15c-015c-42c8-9169-46d2387bc43a
lotka_volterra,10³,8,REJ-ABC,0.9997,0.5515873,,,0.4868220011393229,,0895f83e-bb85-48c4-a78d-bbf17e4105dd
bernoulli_glm,10³,7,SNRE,0.68655,0.026967525,13.855456,,11.583614095052084,11.720378887462278,f435c924-3d00-4113-9cd3-a2a360e7caaa
gaussian_mixture,10³,5,SMC-ABC,0.76345,0.22169,1.5508473,,0.02055091063181559,8.179726020011518,51d43e2c-2bc5-4134-8dea-366a45ea6e23
gaussian_linear_uniform,10⁴,10,NLE,0.546,0.004801631,1.3843229,,14.168761189778644,4.804866179309681,a5cb1408-405a-4084-8949-0f82f6dbfd0b
bernoulli_glm,10³,5,REJ-ABC,0.9957,0.5136845,30.856615,,0.02399665117263794,8.755387233746777,22959240-67ca-4222-9e61-def3cbce7d2b
